date,store_id,daily_sales,promotion_active,store_size,city_population,is_weekend,day_of_week,month,quarter,days_since_start
2022-01-11,store_002,6778.34,0,medium,200000,0,1,1,1,375
2022-01-12,store_002,7086.88,0,medium,200000,0,2,1,1,376
2022-01-13,store_002,7339.39,0,medium,200000,0,3,1,1,377
2022-01-14,store_002,7359.97,0,medium,200000,0,4,1,1,378
2022-01-15,store_002,8512.47,0,medium,200000,1,5,1,1,379
2022-01-16,store_002,8204.22,0,medium,200000,1,6,1,1,380
2022-01-17,store_002,8924.23,0,medium,200000,0,0,1,1,381
2022-01-18,store_002,6819.49,0,medium,200000,0,1,1,1,382
2022-01-19,store_002,7698.64,0,medium,200000,0,2,1,1,383
2022-01-20,store_002,6063.59,0,medium,200000,0,3,1,1,384
2022-01-21,store_002,7052.3,0,medium,200000,0,4,1,1,385
2022-01-22,store_002,9350.8,0,medium,200000,1,5,1,1,386
2022-01-23,store_002,9961.07,0,medium,200000,1,6,1,1,387
2022-01-24,store_002,5347.28,0,medium,200000,0,0,1,1,388
2022-01-25,store_002,7501.84,0,medium,200000,0,1,1,1,389
2022-01-26,store_002,6559.11,0,medium,200000,0,2,1,1,390
2022-01-27,store_002,7684.97,0,medium,200000,0,3,1,1,391
2022-01-28,store_002,6701.44,0,medium,200000,0,4,1,1,392
2022-01-29,store_002,8926.91,0,medium,200000,1,5,1,1,393
2022-01-30,store_002,9537.1,0,medium,200000,1,6,1,1,394
2022-01-31,store_002,6779.03,0,medium,200000,0,0,1,1,395
2022-02-01,store_002,7248.42,0,medium,200000,0,1,2,1,396
2022-02-02,store_002,6732.33,0,medium,200000,0,2,2,1,397
2022-02-03,store_002,6271.5,0,medium,200000,0,3,2,1,398
2022-02-04,store_002,8499.4,0,medium,200000,0,4,2,1,399
2022-02-05,store_002,8768.44,0,medium,200000,1,5,2,1,400
2022-02-06,store_002,9939.34,0,medium,200000,1,6,2,1,401
2022-02-07,store_002,8409.24,0,medium,200000,0,0,2,1,402
2022-02-08,store_002,7373.27,0,medium,200000,0,1,2,1,403
2022-02-09,store_002,7241.31,0,medium,200000,0,2,2,1,404
2022-02-10,store_002,8108.37,0,medium,200000,0,3,2,1,405
2022-02-11,store_002,8856.12,0,medium,200000,0,4,2,1,406
2022-02-12,store_002,9186.73,0,medium,200000,1,5,2,1,407
2022-02-13,store_002,10294.41,0,medium,200000,1,6,2,1,408
2022-02-14,store_002,6677.42,0,medium,200000,0,0,2,1,409
2022-02-15,store_002,7795.06,0,medium,200000,0,1,2,1,410
2022-02-16,store_002,8179.54,0,medium,200000,0,2,2,1,411
2022-02-17,store_002,7489.49,0,medium,200000,0,3,2,1,412
2022-02-18,store_002,7851.26,0,medium,200000,0,4,2,1,413
2022-02-19,store_002,9231.68,0,medium,200000,1,5,2,1,414
2022-02-20,store_002,10877.54,0,medium,200000,1,6,2,1,415
2022-02-21,store_002,9222.18,0,medium,200000,0,0,2,1,416
2022-02-22,store_002,7460.5,0,medium,200000,0,1,2,1,417
2022-02-23,store_002,7894.12,0,medium,200000,0,2,2,1,418
2022-02-24,store_002,8881.79,0,medium,200000,0,3,2,1,419
2022-02-25,store_002,9525.08,0,medium,200000,0,4,2,1,420
2022-02-26,store_002,9437.61,0,medium,200000,1,5,2,1,421
2022-02-27,store_002,10956.34,0,medium,200000,1,6,2,1,422
2022-02-28,store_002,8855.16,0,medium,200000,0,0,2,1,423
2022-03-01,store_002,6421.35,0,medium,200000,0,1,3,1,424
2022-03-02,store_002,4902.58,0,medium,200000,0,2,3,1,425
2022-03-03,store_002,6873.66,0,medium,200000,0,3,3,1,426
2022-03-04,store_002,7573.64,0,medium,200000,0,4,3,1,427
2022-03-05,store_002,8685.03,0,medium,200000,1,5,3,1,428
2022-03-06,store_002,7733.51,0,medium,200000,1,6,3,1,429
2022-03-07,store_002,6319.91,0,medium,200000,0,0,3,1,430
2022-03-08,store_002,7874.87,0,medium,200000,0,1,3,1,431
2022-03-09,store_002,7331.03,0,medium,200000,0,2,3,1,432
2022-03-10,store_002,7180.32,0,medium,200000,0,3,3,1,433
2022-03-11,store_002,7018.72,0,medium,200000,0,4,3,1,434
2022-03-12,store_002,8262.69,0,medium,200000,1,5,3,1,435
2022-03-13,store_002,8706.64,0,medium,200000,1,6,3,1,436
2022-03-14,store_002,6809.55,0,medium,200000,0,0,3,1,437
2022-03-15,store_002,14712.26,1,medium,200000,0,1,3,1,438
2022-03-16,store_002,11351.7,1,medium,200000,0,2,3,1,439
2022-03-17,store_002,13594.92,1,medium,200000,0,3,3,1,440
2022-03-18,store_002,12171.39,1,medium,200000,0,4,3,1,441
2022-03-19,store_002,16610.92,1,medium,200000,1,5,3,1,442
2022-03-20,store_002,15825.65,1,medium,200000,1,6,3,1,443
2022-03-21,store_002,13014.05,1,medium,200000,0,0,3,1,444
2022-03-22,store_002,13922.34,1,medium,200000,0,1,3,1,445
2022-03-23,store_002,12365.24,1,medium,200000,0,2,3,1,446
2022-03-24,store_002,13620.26,1,medium,200000,0,3,3,1,447
2022-03-25,store_002,15404.16,1,medium,200000,0,4,3,1,448
2022-03-26,store_002,17624.25,1,medium,200000,1,5,3,1,449
2022-03-27,store_002,17937.32,1,medium,200000,1,6,3,1,450
2022-03-28,store_002,13086.67,1,medium,200000,0,0,3,1,451
2022-03-29,store_002,16082.52,1,medium,200000,0,1,3,1,452
2022-03-30,store_002,12052.97,1,medium,200000,0,2,3,1,453
2022-03-31,store_002,12288.99,1,medium,200000,0,3,3,1,454
2022-04-01,store_002,7648.17,0,medium,200000,0,4,4,2,455
2022-04-02,store_002,10232.88,0,medium,200000,1,5,4,2,456
2022-04-03,store_002,9515.55,0,medium,200000,1,6,4,2,457
2022-04-04,store_002,6006.36,0,medium,200000,0,0,4,2,458
2022-04-05,store_002,6732.92,0,medium,200000,0,1,4,2,459
2022-04-06,store_002,8146.65,0,medium,200000,0,2,4,2,460
2022-04-07,store_002,5445.0,0,medium,200000,0,3,4,2,461
2022-04-08,store_002,8417.65,0,medium,200000,0,4,4,2,462
2022-04-09,store_002,10323.41,0,medium,200000,1,5,4,2,463
2022-04-10,store_002,11137.52,0,medium,200000,1,6,4,2,464
2022-04-11,store_002,7442.96,0,medium,200000,0,0,4,2,465
2022-04-12,store_002,6046.3,0,medium,200000,0,1,4,2,466
2022-04-13,store_002,7967.34,0,medium,200000,0,2,4,2,467
2022-04-14,store_002,8637.0,0,medium,200000,0,3,4,2,468
2022-04-15,store_002,8392.56,0,medium,200000,0,4,4,2,469
2022-04-16,store_002,9350.86,0,medium,200000,1,5,4,2,470
2022-04-17,store_002,10128.87,0,medium,200000,1,6,4,2,471
2022-04-18,store_002,7332.35,0,medium,200000,0,0,4,2,472
2022-04-19,store_002,7129.12,0,medium,200000,0,1,4,2,473
2022-04-20,store_002,8529.0,0,medium,200000,0,2,4,2,474
2022-04-21,store_002,6870.11,0,medium,200000,0,3,4,2,475
2022-04-22,store_002,7124.62,0,medium,200000,0,4,4,2,476
2022-04-23,store_002,9069.96,0,medium,200000,1,5,4,2,477
2022-04-24,store_002,8696.58,0,medium,200000,1,6,4,2,478
2022-04-25,store_002,7994.6,0,medium,200000,0,0,4,2,479
2022-04-26,store_002,8814.13,0,medium,200000,0,1,4,2,480
2022-04-27,store_002,7767.86,0,medium,200000,0,2,4,2,481
2022-04-28,store_002,6736.83,0,medium,200000,0,3,4,2,482
2022-04-29,store_002,8615.07,0,medium,200000,0,4,4,2,483
2022-04-30,store_002,12097.82,0,medium,200000,1,5,4,2,484
2022-05-01,store_002,9702.67,0,medium,200000,1,6,5,2,485
2022-05-02,store_002,7611.9,0,medium,200000,0,0,5,2,486
2022-05-03,store_002,8422.31,0,medium,200000,0,1,5,2,487
2022-05-04,store_002,9325.04,0,medium,200000,0,2,5,2,488
2022-05-05,store_002,7619.84,0,medium,200000,0,3,5,2,489
2022-05-06,store_002,6978.42,0,medium,200000,0,4,5,2,490
2022-05-07,store_002,11145.54,0,medium,200000,1,5,5,2,491
2022-05-08,store_002,11339.06,0,medium,200000,1,6,5,2,492
2022-05-09,store_002,8094.13,0,medium,200000,0,0,5,2,493
2022-05-10,store_002,7648.8,0,medium,200000,0,1,5,2,494
2022-05-11,store_002,8918.92,0,medium,200000,0,2,5,2,495
2022-05-12,store_002,8552.05,0,medium,200000,0,3,5,2,496
2022-05-13,store_002,7508.52,0,medium,200000,0,4,5,2,497
2022-05-14,store_002,10638.5,0,medium,200000,1,5,5,2,498
2022-05-15,store_002,9166.2,0,medium,200000,1,6,5,2,499
2022-05-16,store_002,8721.81,0,medium,200000,0,0,5,2,500
2022-05-17,store_002,7956.29,0,medium,200000,0,1,5,2,501
2022-05-18,store_002,7822.28,0,medium,200000,0,2,5,2,502
2022-05-19,store_002,8159.33,0,medium,200000,0,3,5,2,503
2022-05-20,store_002,8226.41,0,medium,200000,0,4,5,2,504
2022-05-21,store_002,11614.07,0,medium,200000,1,5,5,2,505
2022-05-22,store_002,11298.7,0,medium,200000,1,6,5,2,506
2022-05-23,store_002,8083.51,0,medium,200000,0,0,5,2,507
2022-05-24,store_002,8844.7,0,medium,200000,0,1,5,2,508
2022-05-25,store_002,8551.41,0,medium,200000,0,2,5,2,509
2022-05-26,store_002,7875.26,0,medium,200000,0,3,5,2,510
2022-05-27,store_002,8127.32,0,medium,200000,0,4,5,2,511
2022-05-28,store_002,10544.59,0,medium,200000,1,5,5,2,512
2022-05-29,store_002,11247.87,0,medium,200000,1,6,5,2,513
2022-05-30,store_002,7936.02,0,medium,200000,0,0,5,2,514
2022-05-31,store_002,7918.52,0,medium,200000,0,1,5,2,515
2022-06-01,store_002,9864.13,0,medium,200000,0,2,6,2,516
2022-06-02,store_002,9017.0,0,medium,200000,0,3,6,2,517
2022-06-03,store_002,7615.85,0,medium,200000,0,4,6,2,518
2022-06-04,store_002,11327.27,0,medium,200000,1,5,6,2,519
2022-06-05,store_002,10841.5,0,medium,200000,1,6,6,2,520
2022-06-06,store_002,8563.66,0,medium,200000,0,0,6,2,521
2022-06-07,store_002,8352.56,0,medium,200000,0,1,6,2,522
2022-06-08,store_002,9217.28,0,medium,200000,0,2,6,2,523
2022-06-09,store_002,8519.4,0,medium,200000,0,3,6,2,524
2022-06-10,store_002,8180.64,0,medium,200000,0,4,6,2,525
2022-06-11,store_002,11811.5,0,medium,200000,1,5,6,2,526
2022-06-12,store_002,10940.91,0,medium,200000,1,6,6,2,527
2022-06-13,store_002,8319.6,0,medium,200000,0,0,6,2,528
2022-06-14,store_002,8472.75,0,medium,200000,0,1,6,2,529
2022-06-15,store_002,8132.5,0,medium,200000,0,2,6,2,530
2022-06-16,store_002,8211.0,0,medium,200000,0,3,6,2,531
2022-06-17,store_002,7716.13,0,medium,200000,0,4,6,2,532
2022-06-18,store_002,9847.45,0,medium,200000,1,5,6,2,533
2022-06-19,store_002,9575.46,0,medium,200000,1,6,6,2,534
2022-06-20,store_002,7037.1,0,medium,200000,0,0,6,2,535
2022-06-21,store_002,7448.34,0,medium,200000,0,1,6,2,536
2022-06-22,store_002,8015.9,0,medium,200000,0,2,6,2,537
2022-06-23,store_002,8232.91,0,medium,200000,0,3,6,2,538
2022-06-24,store_002,7918.42,0,medium,200000,0,4,6,2,539
2022-06-25,store_002,8078.41,0,medium,200000,1,5,6,2,540
2022-06-26,store_002,12216.02,0,medium,200000,1,6,6,2,541
2022-06-27,store_002,8988.48,0,medium,200000,0,0,6,2,542
2022-06-28,store_002,8457.07,0,medium,200000,0,1,6,2,543
2022-06-29,store_002,9626.37,0,medium,200000,0,2,6,2,544
2022-06-30,store_002,7283.06,0,medium,200000,0,3,6,2,545
2022-07-01,store_002,14480.87,1,medium,200000,0,4,7,3,546
2022-07-02,store_002,16647.34,1,medium,200000,1,5,7,3,547
2022-07-03,store_002,19537.75,1,medium,200000,1,6,7,3,548
2022-07-04,store_002,15330.67,1,medium,200000,0,0,7,3,549
2022-07-05,store_002,13729.68,1,medium,200000,0,1,7,3,550
2022-07-06,store_002,15057.08,1,medium,200000,0,2,7,3,551
2022-07-07,store_002,15097.93,1,medium,200000,0,3,7,3,552
2022-07-08,store_002,12745.15,1,medium,200000,0,4,7,3,553
2022-07-09,store_002,23824.77,1,medium,200000,1,5,7,3,554
2022-07-10,store_002,19932.58,1,medium,200000,1,6,7,3,555
2022-07-11,store_002,14641.47,1,medium,200000,0,0,7,3,556
2022-07-12,store_002,12463.21,1,medium,200000,0,1,7,3,557
2022-07-13,store_002,14994.04,1,medium,200000,0,2,7,3,558
2022-07-14,store_002,16096.45,1,medium,200000,0,3,7,3,559
2022-07-15,store_002,12781.78,1,medium,200000,0,4,7,3,560
2022-07-16,store_002,12091.67,0,medium,200000,1,5,7,3,561
2022-07-17,store_002,9987.72,0,medium,200000,1,6,7,3,562
2022-07-18,store_002,7936.37,0,medium,200000,0,0,7,3,563
2022-07-19,store_002,7708.99,0,medium,200000,0,1,7,3,564
2022-07-20,store_002,7104.87,0,medium,200000,0,2,7,3,565
2022-07-21,store_002,8973.97,0,medium,200000,0,3,7,3,566
2022-07-22,store_002,7293.48,0,medium,200000,0,4,7,3,567
2022-07-23,store_002,8857.09,0,medium,200000,1,5,7,3,568
2022-07-24,store_002,9505.93,0,medium,200000,1,6,7,3,569
2022-07-25,store_002,6107.3,0,medium,200000,0,0,7,3,570
2022-07-26,store_002,7117.92,0,medium,200000,0,1,7,3,571
2022-07-27,store_002,6856.59,0,medium,200000,0,2,7,3,572
2022-07-28,store_002,8036.35,0,medium,200000,0,3,7,3,573
2022-07-29,store_002,7038.03,0,medium,200000,0,4,7,3,574
2022-07-30,store_002,10648.34,0,medium,200000,1,5,7,3,575
2022-07-31,store_002,11113.2,0,medium,200000,1,6,7,3,576
2022-08-01,store_002,8060.2,0,medium,200000,0,0,8,3,577
2022-08-02,store_002,7291.82,0,medium,200000,0,1,8,3,578
2022-08-03,store_002,7533.07,0,medium,200000,0,2,8,3,579
2022-08-04,store_002,6274.83,0,medium,200000,0,3,8,3,580
2022-08-05,store_002,7280.64,0,medium,200000,0,4,8,3,581
2022-08-06,store_002,8738.31,0,medium,200000,1,5,8,3,582
2022-08-07,store_002,10190.08,0,medium,200000,1,6,8,3,583
2022-08-08,store_002,9183.67,0,medium,200000,0,0,8,3,584
2022-08-09,store_002,7642.86,0,medium,200000,0,1,8,3,585
2022-08-10,store_002,5809.2,0,medium,200000,0,2,8,3,586
2022-08-11,store_002,6966.63,0,medium,200000,0,3,8,3,587
2022-08-12,store_002,7290.0,0,medium,200000,0,4,8,3,588
2022-08-13,store_002,9409.9,0,medium,200000,1,5,8,3,589
2022-08-14,store_002,8615.05,0,medium,200000,1,6,8,3,590
2022-08-15,store_002,11381.44,1,medium,200000,0,0,8,3,591
2022-08-16,store_002,12884.79,1,medium,200000,0,1,8,3,592
2022-08-17,store_002,12653.93,1,medium,200000,0,2,8,3,593
2022-08-18,store_002,13780.1,1,medium,200000,0,3,8,3,594
2022-08-19,store_002,11815.49,1,medium,200000,0,4,8,3,595
2022-08-20,store_002,15713.35,1,medium,200000,1,5,8,3,596
2022-08-21,store_002,17365.66,1,medium,200000,1,6,8,3,597
2022-08-22,store_002,14189.51,1,medium,200000,0,0,8,3,598
2022-08-23,store_002,12134.25,1,medium,200000,0,1,8,3,599
2022-08-24,store_002,15330.34,1,medium,200000,0,2,8,3,600
2022-08-25,store_002,11820.18,1,medium,200000,0,3,8,3,601
2022-08-26,store_002,11893.47,1,medium,200000,0,4,8,3,602
2022-08-27,store_002,14209.57,1,medium,200000,1,5,8,3,603
2022-08-28,store_002,18446.07,1,medium,200000,1,6,8,3,604
2022-08-29,store_002,11729.1,1,medium,200000,0,0,8,3,605
2022-08-30,store_002,12357.83,1,medium,200000,0,1,8,3,606
2022-08-31,store_002,11440.91,1,medium,200000,0,2,8,3,607
2022-09-01,store_002,6346.36,0,medium,200000,0,3,9,3,608
2022-09-02,store_002,7625.69,0,medium,200000,0,4,9,3,609
2022-09-03,store_002,8352.2,0,medium,200000,1,5,9,3,610
2022-09-04,store_002,6951.03,0,medium,200000,1,6,9,3,611
2022-09-05,store_002,6507.54,0,medium,200000,0,0,9,3,612
2022-09-06,store_002,6470.18,0,medium,200000,0,1,9,3,613
2022-09-07,store_002,7272.12,0,medium,200000,0,2,9,3,614
2022-09-08,store_002,6475.72,0,medium,200000,0,3,9,3,615
2022-09-09,store_002,6167.58,0,medium,200000,0,4,9,3,616
2022-09-10,store_002,9206.29,0,medium,200000,1,5,9,3,617
2022-09-11,store_002,8400.03,0,medium,200000,1,6,9,3,618
2022-09-12,store_002,5880.47,0,medium,200000,0,0,9,3,619
2022-09-13,store_002,7061.34,0,medium,200000,0,1,9,3,620
2022-09-14,store_002,6425.3,0,medium,200000,0,2,9,3,621
2022-09-15,store_002,6278.21,0,medium,200000,0,3,9,3,622
2022-09-16,store_002,6360.82,0,medium,200000,0,4,9,3,623
2022-09-17,store_002,7223.77,0,medium,200000,1,5,9,3,624
2022-09-18,store_002,7630.46,0,medium,200000,1,6,9,3,625
2022-09-19,store_002,6172.43,0,medium,200000,0,0,9,3,626
2022-09-20,store_002,6024.44,0,medium,200000,0,1,9,3,627
2022-09-21,store_002,6896.51,0,medium,200000,0,2,9,3,628
2022-09-22,store_002,6224.63,0,medium,200000,0,3,9,3,629
2022-09-23,store_002,6585.15,0,medium,200000,0,4,9,3,630
2022-09-24,store_002,7860.73,0,medium,200000,1,5,9,3,631
2022-09-25,store_002,8646.55,0,medium,200000,1,6,9,3,632
2022-09-26,store_002,6228.81,0,medium,200000,0,0,9,3,633
2022-09-27,store_002,5973.8,0,medium,200000,0,1,9,3,634
2022-09-28,store_002,5933.24,0,medium,200000,0,2,9,3,635
2022-09-29,store_002,5351.98,0,medium,200000,0,3,9,3,636
2022-09-30,store_002,6191.19,0,medium,200000,0,4,9,3,637
2022-10-01,store_002,7598.42,0,medium,200000,1,5,10,4,638
2022-10-02,store_002,7216.83,0,medium,200000,1,6,10,4,639
2022-10-03,store_002,6465.46,0,medium,200000,0,0,10,4,640
2022-10-04,store_002,5073.26,0,medium,200000,0,1,10,4,641
2022-10-05,store_002,5531.23,0,medium,200000,0,2,10,4,642
2022-10-06,store_002,6343.78,0,medium,200000,0,3,10,4,643
2022-10-07,store_002,5911.01,0,medium,200000,0,4,10,4,644
2022-10-08,store_002,7385.06,0,medium,200000,1,5,10,4,645
2022-10-09,store_002,7577.81,0,medium,200000,1,6,10,4,646
2022-10-10,store_002,5766.52,0,medium,200000,0,0,10,4,647
2022-10-11,store_002,4787.76,0,medium,200000,0,1,10,4,648
2022-10-12,store_002,5426.49,0,medium,200000,0,2,10,4,649
2022-10-13,store_002,6507.99,0,medium,200000,0,3,10,4,650
2022-10-14,store_002,5214.13,0,medium,200000,0,4,10,4,651
2022-10-15,store_002,7000.86,0,medium,200000,1,5,10,4,652
2022-10-16,store_002,6815.39,0,medium,200000,1,6,10,4,653
2022-10-17,store_002,5475.6,0,medium,200000,0,0,10,4,654
2022-10-18,store_002,5183.87,0,medium,200000,0,1,10,4,655
2022-10-19,store_002,5753.48,0,medium,200000,0,2,10,4,656
2022-10-20,store_002,5576.27,0,medium,200000,0,3,10,4,657
2022-10-21,store_002,5872.32,0,medium,200000,0,4,10,4,658
2022-10-22,store_002,6321.06,0,medium,200000,1,5,10,4,659
2022-10-23,store_002,6801.73,0,medium,200000,1,6,10,4,660
2022-10-24,store_002,5278.02,0,medium,200000,0,0,10,4,661
2022-10-25,store_002,5629.08,0,medium,200000,0,1,10,4,662
2022-10-26,store_002,4942.23,0,medium,200000,0,2,10,4,663
2022-10-27,store_002,5842.83,0,medium,200000,0,3,10,4,664
2022-10-28,store_002,5971.08,0,medium,200000,0,4,10,4,665
2022-10-29,store_002,6235.95,0,medium,200000,1,5,10,4,666
2022-10-30,store_002,6563.18,0,medium,200000,1,6,10,4,667
2022-10-31,store_002,5013.88,0,medium,200000,0,0,10,4,668
2022-11-01,store_002,6672.86,0,medium,200000,0,1,11,4,669
2022-11-02,store_002,5043.02,0,medium,200000,0,2,11,4,670
2022-11-03,store_002,6139.18,0,medium,200000,0,3,11,4,671
2022-11-04,store_002,4580.92,0,medium,200000,0,4,11,4,672
2022-11-05,store_002,6130.66,0,medium,200000,1,5,11,4,673
2022-11-06,store_002,6323.53,0,medium,200000,1,6,11,4,674
2022-11-07,store_002,4771.51,0,medium,200000,0,0,11,4,675
2022-11-08,store_002,5062.85,0,medium,200000,0,1,11,4,676
2022-11-09,store_002,4824.56,0,medium,200000,0,2,11,4,677
2022-11-10,store_002,4758.74,0,medium,200000,0,3,11,4,678
2022-11-11,store_002,5774.22,0,medium,200000,0,4,11,4,679
2022-11-12,store_002,7538.44,0,medium,200000,1,5,11,4,680
2022-11-13,store_002,7343.06,0,medium,200000,1,6,11,4,681
2022-11-14,store_002,5421.46,0,medium,200000,0,0,11,4,682
2022-11-15,store_002,5192.45,0,medium,200000,0,1,11,4,683
2022-11-16,store_002,4883.03,0,medium,200000,0,2,11,4,684
2022-11-17,store_002,4643.39,0,medium,200000,0,3,11,4,685
2022-11-18,store_002,5313.4,0,medium,200000,0,4,11,4,686
2022-11-19,store_002,5877.63,0,medium,200000,1,5,11,4,687
2022-11-20,store_002,5992.22,0,medium,200000,1,6,11,4,688
2022-11-21,store_002,11656.99,1,medium,200000,0,0,11,4,689
2022-11-22,store_002,10440.73,1,medium,200000,0,1,11,4,690
2022-11-23,store_002,7855.73,1,medium,200000,0,2,11,4,691
2022-11-24,store_002,10043.71,1,medium,200000,0,3,11,4,692
2022-11-25,store_002,8999.84,1,medium,200000,0,4,11,4,693
2022-11-26,store_002,11338.06,1,medium,200000,1,5,11,4,694
2022-11-27,store_002,10272.76,1,medium,200000,1,6,11,4,695
2022-11-28,store_002,5144.54,0,medium,200000,0,0,11,4,696
2022-11-29,store_002,4546.36,0,medium,200000,0,1,11,4,697
2022-11-30,store_002,4752.87,0,medium,200000,0,2,11,4,698
2022-12-01,store_002,4742.96,0,medium,200000,0,3,12,4,699
2022-12-02,store_002,4971.73,0,medium,200000,0,4,12,4,700
2022-12-03,store_002,5651.53,0,medium,200000,1,5,12,4,701
2022-12-04,store_002,6700.37,0,medium,200000,1,6,12,4,702
2022-12-05,store_002,5750.45,0,medium,200000,0,0,12,4,703
2022-12-06,store_002,5185.72,0,medium,200000,0,1,12,4,704
2022-12-07,store_002,5909.8,0,medium,200000,0,2,12,4,705
2022-12-08,store_002,5808.93,0,medium,200000,0,3,12,4,706
2022-12-09,store_002,5529.4,0,medium,200000,0,4,12,4,707
2022-12-10,store_002,6726.74,0,medium,200000,1,5,12,4,708
2022-12-11,store_002,6699.92,0,medium,200000,1,6,12,4,709
2022-12-12,store_002,5542.15,0,medium,200000,0,0,12,4,710
2022-12-13,store_002,4954.09,0,medium,200000,0,1,12,4,711
2022-12-14,store_002,4191.61,0,medium,200000,0,2,12,4,712
2022-12-15,store_002,8482.01,1,medium,200000,0,3,12,4,713
2022-12-16,store_002,8826.58,1,medium,200000,0,4,12,4,714
2022-12-17,store_002,10373.72,1,medium,200000,1,5,12,4,715
2022-12-18,store_002,13464.16,1,medium,200000,1,6,12,4,716
2022-12-19,store_002,9907.28,1,medium,200000,0,0,12,4,717
2022-12-20,store_002,10398.27,1,medium,200000,0,1,12,4,718
2022-12-21,store_002,9334.45,1,medium,200000,0,2,12,4,719
2022-12-22,store_002,8391.99,1,medium,200000,0,3,12,4,720
2022-12-23,store_002,9495.47,1,medium,200000,0,4,12,4,721
2022-12-24,store_002,10808.86,1,medium,200000,1,5,12,4,722
2022-12-25,store_002,13171.18,1,medium,200000,1,6,12,4,723
2022-12-26,store_002,9798.77,1,medium,200000,0,0,12,4,724
2022-12-27,store_002,10082.27,1,medium,200000,0,1,12,4,725
2022-12-28,store_002,7657.33,1,medium,200000,0,2,12,4,726
2022-12-29,store_002,8996.42,1,medium,200000,0,3,12,4,727
2022-12-30,store_002,10276.97,1,medium,200000,0,4,12,4,728
2022-12-31,store_002,11799.67,1,medium,200000,1,5,12,4,729
2023-01-01,store_002,7051.46,0,medium,200000,1,6,1,1,730
2023-01-02,store_002,3884.87,0,medium,200000,0,0,1,1,731
2023-01-03,store_002,5275.8,0,medium,200000,0,1,1,1,732
2023-01-04,store_002,5682.06,0,medium,200000,0,2,1,1,733
2023-01-05,store_002,5649.44,0,medium,200000,0,3,1,1,734
2023-01-06,store_002,5969.09,0,medium,200000,0,4,1,1,735
2023-01-07,store_002,6864.46,0,medium,200000,1,5,1,1,736
2023-01-08,store_002,7676.66,0,medium,200000,1,6,1,1,737
2023-01-09,store_002,5150.59,0,medium,200000,0,0,1,1,738
2023-01-10,store_002,4768.8,0,medium,200000,0,1,1,1,739
2023-01-11,store_002,4849.1,0,medium,200000,0,2,1,1,740
2023-01-12,store_002,4775.2,0,medium,200000,0,3,1,1,741
2023-01-13,store_002,6180.84,0,medium,200000,0,4,1,1,742
2023-01-14,store_002,6216.59,0,medium,200000,1,5,1,1,743
2023-01-15,store_002,7556.15,0,medium,200000,1,6,1,1,744
2023-01-16,store_002,5528.56,0,medium,200000,0,0,1,1,745
2023-01-17,store_002,5643.63,0,medium,200000,0,1,1,1,746
2023-01-18,store_002,6505.75,0,medium,200000,0,2,1,1,747
2023-01-19,store_002,5496.31,0,medium,200000,0,3,1,1,748
2023-01-20,store_002,6124.94,0,medium,200000,0,4,1,1,749
